SK_ID_PREV,SK_ID_CURR,NUM_INSTALMENT_VERSION,NUM_INSTALMENT_NUMBER,DAYS_INSTALMENT,DAYS_ENTRY_PAYMENT,AMT_INSTALMENT,AMT_PAYMENT
1931106,439012,1.0,15,-177.0,-183.0,36517.005,36517.005
1003653,401823,0.0,25,-2473.0,-2494.0,4050.0,4050.0
1730696,438081,1.0,7,-2255.0,-2251.0,3844.125,3844.125
2354654,424266,3.0,20,-160.0,-159.0,24249.645,24249.645
2821110,404486,1.0,5,-209.0,-210.0,16099.065,16099.065
1547315,420862,0.0,40,-1546.0,-1546.0,93.42,93.42
1547315,420862,0.0,18,-2033.0,-2033.0,5625.0,5625.0
1280739,451472,0.0,3,-2630.0,-2637.0,9000.0,9000.0
2784972,441418,1.0,8,-171.0,-181.0,22555.125,22555.125
2572364,418380,1.0,11,-1651.0,-1666.0,5392.125,5392.125
1384981,442331,1.0,23,-132.0,-161.0,14167.485,14167.485
1948978,409628,1.0,11,-384.0,-397.0,3223.17,3223.17
1003653,401823,0.0,136,-829.0,-829.0,6296.085,6296.085
2329420,446472,1.0,11,-135.0,-154.0,13363.965,13363.965
1003653,401823,0.0,5,-2869.0,-2888.0,4050.0,4050.0
1517299,428208,0.0,45,-1995.0,-1999.0,6750.0,6750.0
1223214,427329,1.0,1,-132.0,-136.0,7776.81,7776.81
1517299,428208,0.0,123,-107.0,-119.0,2700.0,2700.0
1416808,441561,1.0,5,-70.0,-74.0,24091.155,24091.155
2804672,442331,1.0,3,-1290.0,-1315.0,6010.56,6010.56
2239073,449198,1.0,9,-556.0,-558.0,19270.935,19270.935
1787328,418380,0.0,13,-935.0,-945.0,13500.0,13500.0
1281718,407521,1.0,5,-995.0,-1009.0,9781.605,9781.605
2329420,446472,1.0,6,-285.0,-294.0,13363.965,13363.965
2706666,413263,1.0,10,-49.0,-49.0,20360.385,20360.385
1359644,421401,3.0,7,-479.0,-487.0,19841.985,19841.985
1984809,406135,1.0,1,-1766.0,-1772.0,2828.295,2828.295
2332493,418584,1.0,6,-1386.0,-1390.0,47171.835,47171.835
2674558,419475,1.0,5,-611.0,-612.0,31987.125,31987.125
2801891,454280,0.0,2,-416.0,-416.0,2250.0,2250.0
1798473,409607,1.0,15,-1337.0,-1331.0,1425.33,1401.795
2674558,419475,1.0,3,-671.0,-670.0,31987.125,31987.125
2562410,438258,1.0,7,-369.0,-371.0,25080.93,25080.93
1723264,409607,1.0,2,-470.0,-471.0,5845.05,5845.05
2425984,453040,1.0,10,-2158.0,-2163.0,5094.27,5094.27
1620700,454280,1.0,6,-2315.0,-2336.0,12724.74,12724.74
1517299,428208,0.0,23,-2663.0,-2663.0,969.21,969.21
1517299,428208,0.0,105,-594.0,-594.0,387.27,387.27
1003653,401823,0.0,127,-920.0,-933.0,8100.0,8100.0
1030174,425954,1.0,5,-457.0,-466.0,8606.295,8606.295
1730696,438081,1.0,4,-2345.0,-2342.0,3844.125,3844.125
1079828,449198,0.0,6,-422.0,-423.0,29844.225,29844.225
1280739,451472,0.0,31,-1839.0,-1846.0,9000.0,9000.0
2305396,437449,1.0,10,-876.0,-905.0,4280.4,4280.4
1798473,409607,1.0,10,-1487.0,-1486.0,1425.33,1425.33
2080254,402864,1.0,7,-1136.0,-1172.0,6560.28,6560.28
1258173,433143,1.0,5,-265.0,-277.0,11251.215,11251.215
2709854,408910,1.0,3,-478.0,-487.0,13427.865,13427.865
1952270,420862,1.0,5,-214.0,-216.0,27156.735,27156.735
1766286,413172,1.0,3,-2138.0,-2164.0,25563.6,25563.6
2157726,402864,1.0,3,-624.0,-638.0,20448.09,20448.09
1396368,413280,1.0,14,-583.0,-583.0,34563.015,34563.015
1682157,439434,1.0,8,-205.0,-210.0,25407.63,25407.63
2450157,443454,0.0,39,-19.0,-24.0,2250.0,2250.0
1661630,446472,0.0,12,-245.0,-245.0,2291.355,2291.355
1284570,420862,1.0,8,-638.0,-644.0,22144.275,22144.275
1105569,439012,0.0,24,-2381.0,-2388.0,7875.0,7875.0
1003653,401823,0.0,114,-1143.0,-1143.0,5400.0,5400.0
2801891,454280,0.0,15,-279.0,-279.0,816.21,816.21
2248451,407521,0.0,86,-527.0,-527.0,1849.185,1849.185
1034217,409628,1.0,7,-754.0,-852.0,4687.515,4687.515
1418466,404303,1.0,1,-1058.0,-1069.0,7499.745,7499.745
1517299,428208,0.0,43,-2025.0,-2029.0,6750.0,6750.0
2104637,420355,1.0,7,-463.0,-478.0,20564.235,20564.235
1787328,418380,0.0,9,-1058.0,-1070.0,13500.0,13500.0
1952270,420862,1.0,2,-304.0,-310.0,27156.735,27156.735
1970021,442331,1.0,30,-128.0,-129.0,12883.365,12883.365
1687883,418380,1.0,5,-408.0,-425.0,37339.155,231189.075
1687883,418380,2.0,5,-408.0,-425.0,193849.92,231189.075
1111173,405576,2.0,7,-483.0,-498.0,18624.42,18624.42
2383664,421401,1.0,18,-1312.0,-1316.0,10504.89,10504.89
2633184,409628,1.0,10,-1065.0,-1079.0,15755.985,15755.985
1517299,428208,0.0,116,-259.0,-259.0,387.27,387.27
1687883,418380,7.0,18,-18.0,-40.0,13626.045,13626.045
2411673,437449,1.0,4,-316.0,-354.0,4469.535,4469.535
2562410,438258,1.0,6,-399.0,-431.0,25080.93,1045.35
2194258,425794,1.0,7,-534.0,-539.0,10980.09,10980.09
1916072,424266,0.0,15,-471.0,-473.0,40145.625,40145.625
2230151,409628,0.0,92,-2014.0,-2020.0,10800.0,10800.0
1106964,428850,1.0,12,-303.0,-301.0,4173.705,3520.35
2713276,409607,1.0,2,-155.0,-170.0,11595.87,11595.87
1774965,424814,1.0,3,-1892.0,-1937.0,4691.025,4691.025
2801891,454280,0.0,17,-260.0,-260.0,120114.495,120114.495
2354654,424266,3.0,21,-130.0,-159.0,24249.645,3272.31
1347613,443454,1.0,10,-159.0,-173.0,39330.36,39330.36
2726050,446647,1.0,10,-2570.0,-2575.0,1191.105,1158.12
1332066,424814,1.0,1,-431.0,-461.0,8095.725,8095.725
2784972,441418,1.0,5,-261.0,-272.0,22555.125,22555.125
1030174,425954,1.0,12,-247.0,-244.0,8606.295,5054.085
1003653,401823,0.0,170,-251.0,-270.0,8100.0,8100.0
1031321,446647,0.0,16,-440.0,-450.0,11376.9,11376.9
1079828,449198,0.0,7,-423.0,-423.0,1655.775,1655.775
1922170,418093,1.0,1,-31.0,-52.0,6706.395,6706.395
1370512,454280,1.0,18,-410.0,-416.0,47998.395,47998.395
2541360,443198,3.0,4,-356.0,-365.0,89244.09,89244.09
2633184,409628,1.0,9,-1095.0,-1110.0,15755.985,15755.985
2230151,409628,0.0,78,-2228.0,-2241.0,10800.0,10800.0
2284557,424814,1.0,1,-2326.0,-2349.0,2726.415,2726.415
1517299,428208,0.0,24,-2634.0,-2634.0,969.21,969.21
2422459,441418,1.0,8,-389.0,-396.0,14350.95,14350.95
2230151,409628,0.0,82,-2167.0,-2178.0,10800.0,10800.0
2573201,428355,0.0,14,-66.0,-69.0,2250.0,2250.0
1105569,439012,0.0,33,-2267.0,-2267.0,1125.0,1125.0
1105569,439012,0.0,98,-584.0,-584.0,966.015,966.015
1079360,424266,1.0,10,-1632.0,-1635.0,18966.15,18966.15
1418420,418093,1.0,10,-2719.0,-2746.0,2568.465,2568.465
2422459,441418,1.0,9,-359.0,-363.0,14350.95,14350.95
1280739,451472,0.0,50,-1351.0,-1352.0,9000.0,9000.0
2572520,451472,1.0,6,-238.0,-252.0,8849.565,8849.565
1396368,413280,1.0,2,-943.0,-948.0,34563.015,34563.015
1030174,425954,1.0,8,-367.0,-368.0,8606.295,8606.295
1105569,439012,0.0,58,-1740.0,-1770.0,1305.63,1305.63
2230151,409628,0.0,53,-2630.0,-2630.0,2700.0,2700.0
1418346,427329,1.0,11,-1233.0,-1248.0,8180.91,8180.91
2327261,401198,0.0,28,-199.0,-200.0,626.4,626.4
1787328,418380,0.0,19,-864.0,-864.0,205.695,205.695
1265634,446647,1.0,9,-1306.0,-1314.0,2836.485,2836.485
1517299,428208,0.0,42,-2056.0,-2055.0,6750.0,6750.0
2801891,454280,0.0,7,-344.0,-355.0,2250.0,2250.0
1434493,421401,2.0,2,-991.0,-997.0,73710.225,73710.225
2831031,424353,1.0,2,-1253.0,-1280.0,7124.625,7124.625
1970021,442331,1.0,9,-758.0,-763.0,13244.13,13244.13
1952270,420862,1.0,3,-274.0,-274.0,27156.735,27156.735
2226376,428208,1.0,6,-484.0,-490.0,22250.205,22250.205
1034217,409628,1.0,14,-544.0,-703.0,4687.515,4687.515
1003653,401823,0.0,36,-2341.0,-2341.0,1350.0,1350.0
1396368,413280,1.0,11,-673.0,-676.0,34563.015,34563.015
1136355,446552,1.0,11,-1874.0,-1903.0,4401.225,4401.225
1281718,407521,1.0,1,-1115.0,-1134.0,9781.605,9781.605
1461289,421401,1.0,6,-373.0,-376.0,42778.845,42778.845
2628812,416014,1.0,5,-1563.0,-1615.0,2471.76,2471.76
2542844,427329,1.0,18,-1686.0,-1688.0,6551.37,6551.37
1079360,424266,1.0,5,-1782.0,-1789.0,18966.15,18966.15
1003653,401823,0.0,108,-1241.0,-1241.0,5400.0,5400.0
1370512,454280,1.0,31,-20.0,-18.0,47998.395,47540.745
1328315,443198,5.0,3,-259.0,-275.0,31794.345,31794.345
1359644,421401,3.0,8,-449.0,-463.0,19841.985,19841.985
1517299,428208,0.0,28,-2512.0,-2512.0,969.21,969.21
1790968,419475,1.0,1,-168.0,-170.0,8920.35,8920.35
1370512,454280,1.0,9,-680.0,-705.0,47998.395,47998.395
1916072,424266,0.0,4,-656.0,-656.0,128.025,128.025
1280739,451472,0.0,29,-1900.0,-1902.0,9000.0,9000.0
1517299,428208,0.0,70,-1387.0,-1396.0,67.5,64.035
2080254,402864,1.0,14,-926.0,-966.0,6560.28,6560.28
2329420,446472,1.0,2,-405.0,-417.0,13363.965,13363.965
2248451,407521,0.0,85,-557.0,-557.0,1849.185,1849.185
1840019,425140,1.0,10,-275.0,-289.0,13638.195,13638.195
1207127,446552,1.0,6,-1736.0,-1776.0,3939.975,3939.975
1517299,428208,0.0,100,-747.0,-747.0,387.27,387.27
1787328,418380,0.0,5,-1180.0,-1190.0,13500.0,13500.0
2564670,446647,1.0,9,-145.0,-151.0,16708.59,16708.59
2842867,446944,1.0,4,-2086.0,-2092.0,27124.65,27124.65
2705928,412837,1.0,1,-488.0,-505.0,16903.755,16903.755
2305396,437449,1.0,2,-1116.0,-1129.0,4280.4,4280.4
2669771,404486,2.0,7,-651.0,-664.0,139197.195,139197.195
1003653,401823,0.0,87,-1530.0,-1543.0,4050.0,4050.0
2383664,421401,1.0,16,-1372.0,-1377.0,10403.235,10403.235
1948978,409628,1.0,10,-414.0,-614.0,3223.17,3223.17
1031321,446647,0.0,26,-275.0,-275.0,11.475,11.475
2756172,439012,1.0,3,-1142.0,-1149.0,15641.325,15641.325
1079360,424266,1.0,4,-1812.0,-1818.0,18966.15,18966.15
1105569,439012,0.0,31,-2296.0,-2296.0,1125.0,1125.0
1274845,419475,0.0,3,-241.0,-241.0,1773.09,1773.09
2105651,407521,1.0,7,-598.0,-612.0,13224.33,13224.33
1280739,451472,0.0,28,-1928.0,-1933.0,9000.0,9000.0
1003653,401823,0.0,30,-2418.0,-2418.0,1350.0,1350.0
1877922,451472,1.0,2,-1001.0,-1021.0,7370.28,7370.28
2572364,418380,1.0,9,-1711.0,-1725.0,5392.125,5392.125
2230151,409628,0.0,69,-2385.0,-2385.0,2700.0,2700.0
2751292,409607,2.0,3,-1043.0,-1045.0,40002.975,40002.975
1106964,428850,1.0,7,-453.0,-452.0,4174.695,4174.695
1689931,439012,1.0,3,-459.0,-486.0,6081.39,6081.39
2028444,453950,1.0,2,-932.0,-943.0,20823.3,20823.3
2821110,404486,1.0,3,-269.0,-276.0,16099.065,16099.065
1105569,439012,0.0,6,-2655.0,-2674.0,4500.0,4500.0
2098819,446944,2.0,6,-2878.0,-2878.0,115786.53,115786.53
1280739,451472,0.0,8,-2568.0,-2568.0,61.425,61.425
1003653,401823,0.0,28,-2450.0,-2450.0,1350.0,1350.0
2706530,438081,1.0,1,-403.0,-375.0,15964.875,72.36
2239073,449198,2.0,11,-496.0,-521.0,190224.9,190224.9
1105569,439012,0.0,22,-2411.0,-2417.0,7875.0,7875.0
1034217,409628,1.0,21,-334.0,-382.0,4687.515,4687.515
1398448,421401,1.0,6,-1124.0,-1124.0,10040.58,10040.58
1952270,420862,1.0,12,-4.0,-35.0,27134.82,1882.755
1105569,439012,0.0,87,-919.0,-919.0,966.015,966.015
1359644,421401,3.0,14,-269.0,-283.0,19841.985,19841.985
1798473,409607,1.0,3,-1697.0,-1710.0,1425.33,1425.33
2360760,443198,1.0,2,-1230.0,-1271.0,68428.8,2.7
1280739,451472,0.0,38,-1655.0,-1654.0,9000.0,9000.0
1790968,419475,1.0,3,-108.0,-109.0,8920.35,8920.35
1207127,446552,1.0,2,-1856.0,-1903.0,3939.975,3939.975
1003653,401823,0.0,80,-1662.0,-1662.0,4950.0,4950.0
1774965,424814,2.0,5,-1832.0,-1838.0,9119.745,9119.745
2080254,402864,2.0,22,-686.0,-693.0,18772.38,18772.38
1547315,420862,0.0,4,-2459.0,-2465.0,5625.0,5625.0
1111173,405576,2.0,12,-333.0,-345.0,18624.42,18624.42
1328315,443198,1.0,1,-319.0,-334.0,38282.805,67500.0
1328315,443198,2.0,1,-319.0,-334.0,29217.195,67500.0
1079828,449198,0.0,14,-300.0,-318.0,17763.3,17763.3
2095462,412426,1.0,3,-177.0,-227.0,11163.87,11163.87
1034217,409628,1.0,5,-814.0,-892.0,4687.515,4687.515
2248451,407521,0.0,20,-2384.0,-2390.0,4500.0,4500.0
1280739,451472,0.0,42,-1535.0,-1534.0,9000.0,9000.0
1111173,405576,2.0,14,-273.0,-288.0,18624.42,18624.42
1517299,428208,0.0,55,-1721.0,-1735.0,6750.0,6750.0
1003653,401823,0.0,88,-1543.0,-1543.0,7200.0,7200.0
2383664,421401,1.0,11,-1522.0,-1521.0,10403.235,10403.235
2706666,413263,1.0,3,-259.0,-261.0,20360.385,20360.385
1547315,420862,0.0,57,-1027.0,-1027.0,93.42,93.42
2080494,424266,1.0,9,-2490.0,-2455.0,11346.345,143.055
2080254,402864,1.0,21,-716.0,-748.0,6560.28,6560.28
1464572,418584,1.0,2,-2703.0,-2711.0,5936.985,5936.985
1003653,401823,0.0,118,-1088.0,-1088.0,9900.0,9900.0
1031321,446647,0.0,9,-569.0,-569.0,2054.61,2054.61
2294190,405086,3.0,5,-193.0,-204.0,19788.21,19788.21
1951879,418584,1.0,1,-2427.0,-2430.0,10492.02,10492.02
2772701,455438,6.0,5,-807.0,-819.0,13921.65,31710.825
2772701,455438,5.0,5,-807.0,-819.0,17789.175,31710.825
2032031,407888,2.0,5,-223.0,-242.0,23314.365,23314.365
1030174,425954,1.0,12,-247.0,-264.0,8606.295,3552.21
2445614,418380,2.0,5,-530.0,-558.0,125617.23,125617.23
1003653,401823,0.0,43,-2199.0,-2207.0,4050.0,4050.0
1989301,425794,1.0,2,-527.0,-539.0,10573.02,10573.02
2448345,418584,1.0,5,-777.0,-789.0,3830.58,3830.58
1689931,439012,1.0,10,-249.0,-255.0,6081.39,6081.39
1517299,428208,0.0,103,-655.0,-655.0,387.27,387.27
1370512,454280,1.0,29,-80.0,-81.0,47998.395,47998.395
1670099,418584,1.0,6,-849.0,-850.0,22970.295,22970.295
1984809,406135,1.0,10,-1496.0,-1541.0,2828.295,2828.295
2248451,407521,0.0,102,-39.0,-39.0,1849.185,1849.185
1258173,433143,1.0,10,-115.0,-126.0,11251.215,11251.215
2327261,401198,0.0,23,-289.0,-289.0,254.385,254.385
1274845,419475,0.0,7,-216.0,-216.0,12.24,12.24
1970021,442331,1.0,3,-938.0,-976.0,13244.13,13244.13
1418346,427329,1.0,15,-1113.0,-1122.0,8180.91,8180.91
1106964,428850,1.0,12,-303.0,-332.0,4173.705,653.355
1790968,419475,1.0,6,-18.0,-19.0,8920.35,8920.35
1547315,420862,0.0,53,-1150.0,-1150.0,93.42,93.42
2762479,454616,2.0,2,-983.0,-1005.0,18827.37,18827.37
1384981,442331,1.0,12,-462.0,-469.0,14167.485,14167.485
1984809,406135,1.0,11,-1466.0,-1502.0,2828.295,2828.295
1938308,419475,1.0,1,-302.0,-304.0,2505.6,2505.6
1041766,446944,1.0,2,-2574.0,-2574.0,4965.39,4965.39
2157726,402864,1.0,11,-384.0,-396.0,20448.09,20448.09
2450157,443454,0.0,35,-49.0,-68.0,225.0,225.0
1661630,446472,0.0,19,-120.0,-121.0,5831.955,5831.955
2580558,418380,1.0,6,-696.0,-699.0,24146.82,24146.82
2354654,424266,1.0,8,-520.0,-526.0,27449.82,27449.82
1096117,455438,0.0,1,-17.0,-33.0,6022.17,6022.17
2706530,438081,1.0,5,-283.0,-255.0,15964.875,72.36
2242700,401823,1.0,7,-648.0,-679.0,16303.14,609.66
2829916,454280,1.0,3,-2581.0,-2581.0,6549.975,6549.975
1661630,446472,0.0,20,-121.0,-121.0,3168.045,3168.045
1280739,451472,0.0,13,-2385.0,-2392.0,9000.0,9000.0
1207127,446552,1.0,9,-1646.0,-1655.0,3939.975,3939.975
2804672,442331,1.0,10,-1080.0,-1127.0,6010.56,6010.56
1280739,451472,0.0,52,-1290.0,-1290.0,9000.0,9000.0
1418346,427329,1.0,22,-903.0,-939.0,8180.91,8180.91
2332493,418584,1.0,2,-1506.0,-1510.0,47171.835,47171.835
2230151,409628,0.0,99,-1951.0,-1951.0,626.715,626.715
1396368,413280,2.0,24,-283.0,-283.0,966461.445,966461.445
1105569,439012,0.0,39,-2173.0,-2173.0,1125.0,1125.0
2230151,409628,0.0,51,-2662.0,-2662.0,2700.0,2700.0
1547315,420862,0.0,34,-1678.0,-1678.0,13230.0,13230.0
2230151,409628,0.0,44,-2745.0,-2753.0,10800.0,10800.0
1661630,446472,0.0,16,-184.0,-184.0,2716.425,2716.425
1916072,424266,0.0,13,-502.0,-504.0,41340.465,41340.465
2248451,407521,0.0,72,-953.0,-953.0,1849.185,1849.185
2226376,428208,1.0,12,-304.0,-308.0,22228.74,22228.74
1003653,401823,0.0,116,-1115.0,-1115.0,7650.0,7650.0
1798473,409607,1.0,19,-1217.0,-1213.0,1425.33,1401.795
1003653,401823,0.0,164,-342.0,-357.0,8100.0,8100.0
1798473,409607,1.0,6,-1607.0,-1617.0,1425.33,21.96
2702475,409607,1.0,5,-1589.0,-1589.0,5298.435,5298.435
1517299,428208,0.0,74,-1355.0,-1355.0,858.465,858.465
2422459,441418,1.0,7,-419.0,-426.0,14350.95,14350.95
1232814,442331,0.0,4,-542.0,-553.0,19351.44,19351.44
1280739,451472,0.0,49,-1382.0,-1386.0,9000.0,9000.0
2706530,438081,1.0,7,-223.0,-186.0,15964.875,72.36
1111173,405576,2.0,15,-243.0,-257.0,18624.42,18624.42
2801891,454280,0.0,5,-383.0,-383.0,2250.0,2250.0
1461289,421401,1.0,8,-313.0,-317.0,42778.845,42778.845
2611437,428208,2.0,7,-2393.0,-2404.0,9010.17,9010.17
2230151,409628,0.0,86,-2105.0,-2116.0,10800.0,10800.0
2628812,416014,1.0,2,-1653.0,-1701.0,2471.76,2471.76
2628812,416014,1.0,3,-1623.0,-1667.0,2471.76,2471.76
1105569,439012,0.0,80,-1132.0,-1132.0,966.015,966.015
1105569,439012,0.0,102,-462.0,-462.0,966.015,966.015
1074591,418584,1.0,14,-71.0,-71.0,13188.375,13188.375
1931106,439012,1.0,9,-357.0,-365.0,36517.005,36517.005
1547315,420862,0.0,85,-175.0,-175.0,93.42,93.42
1280739,451472,0.0,27,-1959.0,-1966.0,9000.0,9000.0
2784972,441418,1.0,2,-351.0,-355.0,22555.125,22555.125
2305396,437449,1.0,11,-846.0,-872.0,4280.4,4280.4
1005991,418584,1.0,1,-232.0,-236.0,23854.05,23854.05
2628812,416014,2.0,7,-1503.0,-1523.0,4800.33,4800.33
2248451,407521,0.0,25,-2231.0,-2239.0,4500.0,4500.0
1005991,418584,1.0,8,-22.0,-24.0,23854.05,23854.05
2726050,446647,1.0,12,-2510.0,-2513.0,1191.105,1158.12
2248451,407521,0.0,97,-192.0,-192.0,1849.185,1849.185
2248451,407521,0.0,92,-345.0,-345.0,1849.185,1849.185
2804672,442331,1.0,16,-900.0,-920.0,6010.56,6010.56
1916072,424266,0.0,25,-320.0,-320.0,43884.045,43884.045
1189228,439012,2.0,5,-611.0,-627.0,733174.695,733174.695
1003653,401823,0.0,144,-646.0,-660.0,8100.0,8100.0
1517299,428208,0.0,130,-18.0,-24.0,2700.0,2700.0
1003653,401823,0.0,153,-534.0,-534.0,7650.0,7650.0
2425984,453040,1.0,1,-2428.0,-2435.0,5150.115,5150.115
2450157,443454,0.0,10,-341.0,-341.0,128.34,128.34
1683583,413172,0.0,21,-292.0,-297.0,8614.89,8614.89
2819552,453040,1.0,4,-13.0,-102.0,2495.295,2495.295
2032031,407888,1.0,3,-283.0,-287.0,11919.6,11919.6
1106964,428850,1.0,9,-393.0,-389.0,4174.695,2247.255
1111173,405576,2.0,17,-183.0,-190.0,18624.42,18624.42
1030174,425954,1.0,7,-397.0,-401.0,8606.295,8606.295
1201789,441561,1.0,10,-1674.0,-1681.0,5072.31,5072.31
1183113,453950,1.0,5,-1946.0,-1954.0,4228.74,4228.74
1031321,446647,0.0,11,-539.0,-539.0,2270.61,2270.61
2284557,424814,1.0,2,-2296.0,-2329.0,2726.415,2726.415
2804672,442331,1.0,5,-1230.0,-1277.0,6010.56,6010.56
2542844,427329,1.0,13,-1836.0,-1841.0,6726.24,6726.24
2706530,438081,1.0,8,-193.0,-186.0,15964.875,15816.375
2347776,409607,1.0,4,-145.0,-154.0,5395.905,5395.905
2448345,418584,1.0,4,-807.0,-817.0,3830.58,3830.58
1547315,420862,0.0,82,-267.0,-267.0,93.42,93.42
2726050,446647,1.0,17,-2360.0,-2371.0,1191.105,1158.12
1105569,439012,0.0,101,-493.0,-493.0,966.015,966.015
2573201,428355,0.0,11,-123.0,-123.0,129.285,129.285
1105569,439012,0.0,42,-2105.0,-2113.0,7875.0,7875.0
1258173,433143,1.0,12,-55.0,-62.0,11251.215,11251.215
2411673,437449,1.0,1,-406.0,-436.0,4469.535,4469.535
1280739,451472,0.0,34,-1747.0,-1756.0,9000.0,9000.0
1635559,425140,1.0,3,-265.0,-289.0,7613.19,7613.19
2305997,409628,1.0,2,-337.0,-382.0,13277.835,13277.835
1284570,420862,1.0,2,-818.0,-830.0,22144.275,22144.275
1232814,442331,0.0,6,-511.0,-529.0,18094.95,18094.95
2194258,425794,2.0,10,-444.0,-470.0,31664.385,31664.385
1207618,449198,1.0,4,-401.0,-398.0,30154.725,30112.65
2230151,409628,0.0,76,-2258.0,-2270.0,10800.0,10800.0
2354746,446944,1.0,1,-2393.0,-2402.0,26945.505,26945.505
2498645,453950,1.0,6,-1344.0,-1348.0,4460.67,4460.67
2706530,438081,1.0,5,-283.0,-289.0,15964.875,15892.515
1517299,428208,0.0,32,-2360.0,-2362.0,6750.0,6750.0
1105569,439012,0.0,107,-309.0,-309.0,966.015,966.015
1079360,424266,1.0,9,-1662.0,-1663.0,18966.15,18966.15
2248451,407521,0.0,81,-680.0,-680.0,1849.185,1849.185
2669771,404486,1.0,3,-771.0,-793.0,12074.31,12074.31
1003653,401823,0.0,7,-2808.0,-2825.0,4050.0,4050.0
2327261,401198,0.0,12,-441.0,-445.0,11526.615,11526.615
1183113,453950,1.0,3,-2006.0,-2011.0,4228.74,4228.74
2230151,409628,0.0,68,-2379.0,-2385.0,10800.0,10800.0
2248451,407521,0.0,94,-284.0,-284.0,1849.185,1849.185
2248451,407521,0.0,51,-1592.0,-1592.0,1849.185,1849.185
1796880,425794,1.0,4,-222.0,-228.0,11887.155,11887.155
1635559,425140,1.0,6,-175.0,-195.0,7613.19,7613.19
1586491,441561,1.0,3,-1119.0,-1146.0,22877.595,11.295
2327261,401198,0.0,5,-563.0,-563.0,85.995,85.995
1265634,446647,1.0,4,-1456.0,-1464.0,2836.485,2836.485
1370512,454280,1.0,19,-380.0,-383.0,47998.395,47998.395
2669771,404486,1.0,6,-681.0,-700.0,12074.31,12074.31
2257784,454616,1.0,4,-407.0,-407.0,70685.775,70685.775
2726050,446647,1.0,21,-2240.0,-2246.0,1191.105,1191.105
1003653,401823,0.0,45,-2168.0,-2177.0,4050.0,4050.0
2230151,409628,0.0,90,-2044.0,-2054.0,10800.0,10800.0
2702475,409607,1.0,9,-1469.0,-1468.0,5298.435,5298.435
1370512,454280,1.0,15,-500.0,-512.0,47998.395,47998.395
2562410,438258,1.0,9,-309.0,-310.0,25080.93,25080.93
1003653,401823,0.0,130,-904.0,-904.0,9900.0,9900.0
2573201,428355,0.0,2,-227.0,-227.0,2250.0,2250.0
2360760,443198,2.0,10,-990.0,-1004.0,197020.44,197020.44
1931106,439012,1.0,5,-477.0,-486.0,36517.005,36517.005
2327261,401198,0.0,40,-45.0,-45.0,90.36,90.36
2842867,446944,1.0,9,-1936.0,-1939.0,27124.65,27124.65
1464572,418584,1.0,3,-2673.0,-2684.0,5936.985,5936.985
1207618,449198,1.0,4,-401.0,-432.0,30154.725,42.075
1370512,454280,1.0,17,-440.0,-446.0,47998.395,47998.395
1079828,449198,0.0,17,-265.0,-265.0,173.115,173.115
2248451,407521,0.0,65,-1166.0,-1166.0,1849.185,1849.185
1541579,409628,0.0,4,-250.0,-250.0,183.15,183.15
2248451,407521,0.0,40,-1927.0,-1927.0,1849.185,1849.185
2804672,442331,1.0,6,-1200.0,-1245.0,6010.56,6010.56
1396368,413280,1.0,5,-853.0,-856.0,34563.015,34563.015
1003653,401823,0.0,167,-323.0,-323.0,5400.0,5400.0
1105569,439012,0.0,45,-2046.0,-2065.0,7875.0,7875.0
1280739,451472,0.0,21,-2143.0,-2144.0,9000.0,9000.0
1519862,428355,1.0,5,-129.0,-132.0,14508.36,14508.36
2450157,443454,0.0,21,-199.0,-199.0,1148.085,1148.085
1689931,439012,1.0,9,-279.0,-288.0,6081.39,6081.39
1951879,418584,1.0,10,-2157.0,-2192.0,10492.02,10492.02
2564670,446647,1.0,2,-355.0,-357.0,16708.59,16708.59
1547315,420862,0.0,1,-2558.0,-2558.0,5625.0,5625.0
1330200,453950,1.0,6,-162.0,-170.0,17085.42,17085.42
1661630,446472,0.0,4,-334.0,-341.0,7059.105,7059.105
2726050,446647,1.0,3,-2780.0,-2785.0,1191.105,1191.105
2573201,428355,0.0,12,-97.0,-101.0,2250.0,2250.0
2230151,409628,0.0,83,-2178.0,-2178.0,2700.0,2700.0
2706530,438081,1.0,2,-373.0,-351.0,15964.875,72.36
1952270,420862,1.0,9,-94.0,-93.0,27156.735,27156.735
1207127,446552,1.0,8,-1676.0,-1719.0,3939.975,3939.975
2327261,401198,0.0,30,-191.0,-191.0,18000.0,18000.0
1105569,439012,0.0,4,-2686.0,-2695.0,4500.0,4500.0
2801891,454280,0.0,13,-283.0,-301.0,6432.885,4500.0
1517299,428208,0.0,18,-2786.0,-2786.0,163.08,163.08
1984809,406135,1.0,19,-1226.0,-1293.0,2828.295,2828.295
1547315,420862,0.0,8,-2336.0,-2345.0,5625.0,5625.0
1034217,409628,1.0,6,-784.0,-892.0,4687.515,4687.515
1332066,424814,1.0,4,-341.0,-359.0,8095.725,8095.725
1736388,409607,1.0,3,-791.0,-793.0,25546.77,25546.77
2756172,439012,1.0,9,-962.0,-970.0,15641.325,15641.325
1003653,401823,0.0,121,-1012.0,-1029.0,8100.0,8100.0
1517299,428208,0.0,68,-1418.0,-1447.0,146.43,146.43
1517299,428208,0.0,47,-1933.0,-1938.0,6750.0,6750.0
2098819,446944,1.0,5,-2908.0,-2908.0,8505.9,8505.9
