SK_ID_CURR,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
352244,Cash loans,M,N,Y,1,112500.0,389844.0,21145.5,315000.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.025164,-18149,-1710,-8844.0,-1676,,1,1,0,1,0,0,,2.0,2,2,FRIDAY,12,0,0,0,0,0,0,Business Entity Type 2,0.3596158068908488,0.4586737093914416,,0.101,0.0453,0.9712,0.6056,0.0589,0.0,0.4483,0.0833,0.125,0.1119,0.0799,0.1166,0.0116,0.2019,0.1029,0.047,0.9712,0.621,0.0595,0.0,0.4483,0.0833,0.125,0.1144,0.0872,0.1215,0.0117,0.2137,0.102,0.0453,0.9712,0.6109,0.0593,0.0,0.4483,0.0833,0.125,0.1138,0.0812,0.1187,0.0116,0.2061,reg oper account,block of flats,0.1356,"Stone, brick",No,1.0,1.0,1.0,1.0,-1750.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
354058,Cash loans,F,N,N,0,112500.0,360000.0,15264.0,360000.0,Unaccompanied,Pensioner,Secondary / secondary special,Separated,House / apartment,0.008019,-23731,365243,-4675.0,-4675,,1,0,0,1,0,0,,1.0,2,2,FRIDAY,13,0,0,0,0,0,0,XNA,,0.5335944692134812,0.746300213050371,0.0588,0.0693,0.9861,,,0.0,0.1379,0.1667,,0.0,,0.0534,,0.0,0.0599,0.0719,0.9861,,,0.0,0.1379,0.1667,,0.0,,0.0557,,0.0,0.0593,0.0693,0.9861,,,0.0,0.1379,0.1667,,0.0,,0.0544,,0.0,,block of flats,0.042,"Stone, brick",No,0.0,0.0,0.0,0.0,-2897.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
354173,Cash loans,M,Y,Y,1,112500.0,351000.0,25672.5,351000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018209,-12408,-712,-82.0,-4184,1.0,1,1,0,1,0,1,Low-skill Laborers,3.0,3,3,SATURDAY,10,0,0,0,1,1,0,Industry: type 3,0.1366457233661721,0.0464871441401307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
357915,Cash loans,M,N,N,0,306000.0,1215000.0,43641.0,1215000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.016612,-19841,-1760,-2641.0,-2437,,1,1,1,1,1,1,,2.0,2,2,FRIDAY,9,0,0,0,0,0,0,Security,0.2287478515529322,0.4784865395224596,0.2955826421513093,0.0082,,0.9717,0.6124,0.0064,0.0,0.0345,0.0417,0.0833,0.0211,0.0067,0.0057,0.0,0.0,0.0084,,0.9717,0.6276,0.0064,0.0,0.0345,0.0417,0.0833,0.0215,0.0073,0.0059,0.0,0.0,0.0083,,0.9717,0.6176,0.0064,0.0,0.0345,0.0417,0.0833,0.0214,0.0068,0.0058,0.0,0.0,not specified,block of flats,0.008,"Stone, brick",No,9.0,0.0,9.0,0.0,-1866.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
362833,Cash loans,M,Y,N,0,225000.0,328851.0,30289.5,274500.0,Family,Commercial associate,Higher education,Single / not married,House / apartment,0.00496,-14686,-4063,-2924.0,-2877,6.0,1,1,0,1,0,0,Laborers,1.0,2,2,TUESDAY,12,0,0,0,0,1,1,Self-employed,,0.6110339792327149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-518.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
364286,Cash loans,F,N,Y,0,234000.0,599472.0,25528.5,517500.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.010556,-15779,-8502,-7860.0,-5003,,1,1,0,1,0,0,Medicine staff,2.0,3,3,THURSDAY,11,0,0,0,0,1,1,Medicine,0.4906826332232206,0.5911277444918602,0.4135967602644276,0.0278,0.0414,0.9851,,,0.0,0.1034,0.0833,,0.0652,,0.031,,0.0087,0.0284,0.043,0.9851,,,0.0,0.1034,0.0833,,0.0667,,0.0323,,0.0093,0.0281,0.0414,0.9851,,,0.0,0.1034,0.0833,,0.0663,,0.0316,,0.0089,,block of flats,0.0336,"Stone, brick",No,0.0,0.0,0.0,0.0,-2151.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,5.0
364378,Cash loans,F,N,N,0,112500.0,180000.0,12028.5,180000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.008019,-10934,-992,-7738.0,-3592,,1,1,0,1,0,0,Laborers,1.0,2,2,THURSDAY,12,0,0,0,0,1,1,Industry: type 10,0.5358297175162761,0.3220981296006611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-2021.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
364858,Cash loans,F,N,N,0,112500.0,225000.0,23053.5,225000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.010643,-22333,365243,-364.0,-393,,1,0,0,1,0,0,,2.0,2,2,THURSDAY,16,0,0,0,0,0,0,XNA,0.7669835772020779,0.6559402317134336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-188.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
365131,Cash loans,M,N,N,0,148500.0,148500.0,7578.0,148500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.004849,-15083,365243,-2613.0,-5125,,1,0,0,1,0,0,,2.0,2,2,FRIDAY,9,0,0,0,0,0,0,XNA,0.1338677455697323,0.2256154398638369,0.5602843280409464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-1719.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,4.0
367025,Cash loans,M,Y,Y,1,450000.0,1000417.5,55993.5,927000.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.020713,-13488,-3831,-4072.0,-4597,16.0,1,1,0,1,0,0,Managers,3.0,3,2,MONDAY,12,0,0,0,0,0,0,University,0.1912665372299689,0.3019281070252703,0.3201633668633456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-169.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
367315,Cash loans,F,N,Y,1,67500.0,225000.0,11488.5,225000.0,Unaccompanied,Working,Higher education,Civil marriage,House / apartment,0.020246,-9360,-1148,-8937.0,-2038,,1,1,1,1,1,0,Managers,3.0,3,3,TUESDAY,11,0,0,0,0,0,0,Government,0.3031870934540983,0.3491740195592683,0.11911906455945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-794.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
371514,Revolving loans,F,Y,N,0,112500.0,157500.0,7875.0,157500.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.009549,-10048,-1016,-9865.0,-1353,4.0,1,1,0,0,0,0,High skill tech staff,2.0,2,2,THURSDAY,12,0,0,0,1,1,1,Industry: type 12,,0.6474776062314679,,0.0876,0.098,0.9786,0.7076,0.0138,0.0,0.2069,0.1667,0.2083,0.0767,0.0714,0.0831,0.0039,0.0051,0.0893,0.1017,0.9786,0.7190000000000001,0.0139,0.0,0.2069,0.1667,0.2083,0.0784,0.0781,0.0866,0.0039,0.0054,0.0885,0.098,0.9786,0.7115,0.0139,0.0,0.2069,0.1667,0.2083,0.078,0.0727,0.0846,0.0039,0.0052,reg oper spec account,block of flats,0.074,Panel,No,,,,,-49.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
374777,Cash loans,F,N,Y,0,202500.0,292500.0,15997.5,292500.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.018209,-18392,-2995,-198.0,-1923,,1,1,0,1,0,0,,2.0,3,3,WEDNESDAY,12,0,0,0,0,0,0,Other,0.4963742635289394,0.1906369089311869,0.237916079507114,0.0691,0.0733,0.9896,0.8572,0.0,0.0,0.1724,0.2083,0.25,0.0586,0.0555,0.0816,0.0039,0.0148,0.0704,0.0761,0.9896,0.8628,0.0,0.0,0.1724,0.2083,0.25,0.0599,0.0606,0.085,0.0039,0.0157,0.0697,0.0733,0.9896,0.8591,0.0,0.0,0.1724,0.2083,0.25,0.0596,0.0564,0.083,0.0039,0.0152,reg oper account,block of flats,0.0674,"Stone, brick",No,3.0,1.0,3.0,1.0,-1683.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,1.0
375853,Cash loans,M,Y,Y,1,180000.0,696528.0,55161.0,630000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.008068,-11807,-671,-263.0,-4222,13.0,1,1,0,1,0,1,,3.0,3,3,WEDNESDAY,13,0,0,0,0,0,0,Business Entity Type 3,0.255205928342094,0.1140533065202782,0.6263042766749393,0.1031,0.0971,0.996,,,0.12,0.1034,0.3333,,0.1171,,0.1298,,0.0746,0.105,0.1008,0.996,,,0.1208,0.1034,0.3333,,0.1198,,0.1352,,0.0789,0.1041,0.0971,0.996,,,0.12,0.1034,0.3333,,0.1192,,0.1321,,0.0761,,block of flats,0.1537,Panel,No,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
376289,Cash loans,M,Y,Y,0,180000.0,573408.0,31234.5,495000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.035792,-19488,-493,-8849.0,-3008,11.0,1,1,0,1,0,0,Drivers,2.0,2,2,TUESDAY,10,0,0,0,0,1,1,Business Entity Type 3,0.4103915856585892,0.6168027000431504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-371.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,5.0
377761,Cash loans,F,N,N,0,135000.0,272520.0,21528.0,225000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018209,-14406,-568,-7340.0,-4933,,1,1,1,1,1,0,Sales staff,2.0,3,3,SATURDAY,15,0,0,0,0,0,0,Trade: type 7,,0.5584586991914776,0.2067786544915716,0.1227,0.1299,0.9767,0.6804,0.024,0.0,0.2759,0.1667,0.0417,0.1065,0.1,0.113,0.0,0.0,0.125,0.1348,0.9767,0.6929,0.0242,0.0,0.2759,0.1667,0.0417,0.1089,0.1093,0.1177,0.0,0.0,0.1239,0.1299,0.9767,0.6847,0.0241,0.0,0.2759,0.1667,0.0417,0.1083,0.1018,0.115,0.0,0.0,reg oper account,block of flats,0.102,Panel,No,0.0,0.0,0.0,0.0,-308.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
378104,Cash loans,F,Y,Y,0,180000.0,261621.0,20799.0,216000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.00712,-20251,365243,-10818.0,-3776,18.0,1,0,0,1,0,0,,2.0,2,2,FRIDAY,14,0,0,0,0,0,0,XNA,0.6484506611875955,0.6412589166768271,0.3077366963789207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-813.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
379467,Revolving loans,F,Y,Y,1,180000.0,157500.0,7875.0,157500.0,Unaccompanied,State servant,Higher education,Married,House / apartment,0.006852,-17439,-6067,-4912.0,-992,17.0,1,1,0,1,0,0,,3.0,3,3,TUESDAY,6,0,0,0,0,0,0,Other,0.5269394264926932,0.0994893984895576,0.0963186927645401,0.0093,0.0,0.9712,,,0.0,0.0345,0.0417,,0.0,,0.0082,,0.0,0.0095,0.0,0.9712,,,0.0,0.0345,0.0417,,0.0,,0.0086,,0.0,0.0094,0.0,0.9712,,,0.0,0.0345,0.0417,,0.0,,0.0084,,0.0,,block of flats,0.0112,Wooden,No,0.0,0.0,0.0,0.0,-163.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
381462,Cash loans,M,Y,Y,0,112500.0,135531.0,16213.5,117000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.011703,-8098,-596,-7907.0,-664,6.0,1,1,0,1,0,0,Drivers,1.0,2,2,WEDNESDAY,10,0,0,0,0,0,0,Business Entity Type 3,,0.2300626089870945,,0.0021,0.0,0.9806,,,0.0,0.069,0.0,,0.0327,,0.0014,,0.0,0.0021,0.0,0.9806,,,0.0,0.069,0.0,,0.0335,,0.0015,,0.0,0.0021,0.0,0.9806,,,0.0,0.069,0.0,,0.0333,,0.0015,,0.0,,block of flats,0.0016,"Stone, brick",No,2.0,0.0,2.0,0.0,-631.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
384863,Cash loans,F,N,N,0,112500.0,185877.0,9072.0,126000.0,Family,Pensioner,Secondary / secondary special,Married,Municipal apartment,0.020713,-20856,365243,-12640.0,-4248,,1,0,0,1,0,1,,2.0,3,3,WEDNESDAY,9,0,0,0,0,0,0,XNA,0.4585985341992246,0.5042987575489829,,0.0041,,0.9717,,,0.04,,0.0,,,,,,,0.0042,,0.9717,,,0.0403,,0.0,,,,,,,0.0042,,0.9717,,,0.04,,0.0,,,,,,,,terraced house,0.0015,Others,No,0.0,0.0,0.0,0.0,-759.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
386299,Cash loans,M,N,N,0,225000.0,601470.0,25614.0,450000.0,Unaccompanied,State servant,Secondary / secondary special,Married,With parents,0.00712,-14096,-6526,-8190.0,-4472,,1,1,0,1,0,1,Core staff,2.0,2,2,THURSDAY,11,0,0,0,0,0,0,Security Ministries,0.4524467650092557,0.6787926264714677,0.6109913280868294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-912.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,5.0
387730,Cash loans,F,Y,Y,0,225000.0,450000.0,16164.0,450000.0,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.031329,-20848,365243,-544.0,-4353,18.0,1,0,0,1,0,0,,1.0,2,2,TUESDAY,10,0,0,0,0,0,0,XNA,0.7277118985329984,0.4013399834570137,0.6058362647264226,0.0931,0.1175,0.9881,0.8368,0.011,0.0,0.2069,0.1667,0.2083,0.0,0.0756,0.0883,0.0013,0.002,0.0641,0.1215,0.9876,0.8367,0.0052,0.0,0.1379,0.1667,0.2083,0.0,0.0551,0.0619,0.0,0.0,0.0937,0.1171,0.9881,0.8390000000000001,0.0119,0.0,0.2069,0.1667,0.2083,0.0,0.077,0.086,0.0,0.0,reg oper account,block of flats,0.0481,"Stone, brick",No,7.0,1.0,7.0,1.0,-450.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
392270,Cash loans,M,Y,N,0,157500.0,509400.0,37066.5,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,With parents,0.020713,-9679,-1607,-4149.0,-2318,4.0,1,1,1,1,1,1,Laborers,2.0,3,3,TUESDAY,16,0,0,0,1,1,0,Business Entity Type 3,0.1650858248406061,0.335259578162116,0.3360615207658242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-626.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,1.0
393279,Cash loans,M,Y,Y,1,225000.0,286704.0,22779.0,247500.0,"Spouse, partner",State servant,Secondary / secondary special,Married,House / apartment,0.00712,-11668,-3070,-3.0,-3417,7.0,1,1,0,1,0,0,Laborers,3.0,2,2,FRIDAY,13,0,0,0,0,0,0,Medicine,0.181336320619214,0.441302382514606,0.1351060157401717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-684.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,5.0
393625,Cash loans,F,N,N,0,90000.0,112500.0,8703.0,112500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.0145199999999999,-18568,-3393,-3800.0,-2119,,1,1,1,1,0,0,,1.0,2,2,SUNDAY,16,0,0,0,0,0,0,Business Entity Type 3,0.5936651654613666,0.5578978397191268,0.0604436913265675,0.1216,0.1475,0.9935,,,,0.2759,0.125,0.2083,0.1042,0.0992,0.0684,,0.1718,0.1239,0.1531,0.9935,,,,0.2759,0.125,0.2083,0.1066,0.1084,0.0713,,0.1819,0.1228,0.1475,0.9935,,,,0.2759,0.125,0.2083,0.106,0.1009,0.0697,,0.1754,org spec account,block of flats,0.0912,Panel,No,4.0,0.0,4.0,0.0,-1216.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
394180,Cash loans,F,Y,Y,2,135000.0,252000.0,16969.5,252000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.026392,-11270,-869,-1664.0,-2758,14.0,1,1,0,1,0,1,Accountants,4.0,2,2,WEDNESDAY,12,0,0,0,0,0,0,Construction,0.4960140743163448,0.7717093051848359,0.3979463219016906,0.4649,0.3088,0.997,0.9592,0.2878,0.48,0.4138,0.375,0.0417,0.3651,0.3782,0.6016,0.0039,0.0007,0.4737,0.3205,0.997,0.9608,0.2904,0.4834,0.4138,0.375,0.0417,0.3735,0.4132,0.6268,0.0039,0.0007,0.4695,0.3088,0.997,0.9597,0.2896,0.48,0.4138,0.375,0.0417,0.3715,0.3848,0.6124,0.0039,0.0007,reg oper account,block of flats,0.6307,Panel,No,0.0,0.0,0.0,0.0,-339.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
394492,Cash loans,M,N,N,1,202500.0,67500.0,7087.5,67500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.025164,-13899,-1672,-3137.0,-3137,,1,1,0,1,1,0,,3.0,2,2,MONDAY,21,1,1,1,1,1,1,Business Entity Type 3,0.7386959907112713,0.7264922865774817,,0.1639,0.0571,0.9891,0.8504,0.0508,0.04,0.0345,0.375,0.4167,0.0615,0.1336,0.1076,0.0,0.0,0.1669999999999999,0.0593,0.9891,0.8563,0.0512,0.0403,0.0345,0.375,0.4167,0.0629,0.146,0.1121,0.0,0.0,0.1655,0.0571,0.9891,0.8524,0.0511,0.04,0.0345,0.375,0.4167,0.0626,0.136,0.1095,0.0,0.0,reg oper account,block of flats,0.1124,"Stone, brick",No,0.0,0.0,0.0,0.0,-949.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
394761,Cash loans,M,Y,Y,0,94500.0,93829.5,9981.0,81000.0,Other_A,Commercial associate,Higher education,Single / not married,House / apartment,0.018634,-9884,-323,-7750.0,-958,65.0,1,1,0,1,0,0,Security staff,1.0,2,2,WEDNESDAY,12,0,1,1,0,0,0,Security,0.2059710386891872,0.1565472252236026,0.4578995512067301,0.0134,,0.9722,,,0.0,0.069,0.0417,,,,0.0099,,,0.0137,,0.9722,,,0.0,0.069,0.0417,,,,0.0103,,,0.0135,,0.9722,,,0.0,0.069,0.0417,,,,0.01,,,,block of flats,0.0116,"Stone, brick",No,2.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
394848,Cash loans,M,Y,Y,0,225000.0,239850.0,28462.5,225000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010032,-13839,-1705,-4019.0,-4659,14.0,1,1,1,1,0,0,Laborers,2.0,2,2,TUESDAY,6,0,0,0,0,0,0,Transport: type 2,,0.2594755613407872,0.5567274263630174,0.0722,0.0851,0.9767,,,0.0,0.1379,0.1667,,,,0.0664,,0.0745,0.0735,0.0877,0.9767,,,0.0,0.1379,0.1667,,,,0.0686,,0.0783,0.0729,0.085,0.9767,,,0.0,0.1379,0.1667,,,,0.0675,,0.0761,,block of flats,0.0681,"Stone, brick",No,0.0,0.0,0.0,0.0,-1330.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
396653,Cash loans,M,Y,Y,0,225000.0,74628.0,8986.5,67500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.00963,-19485,-1394,-5719.0,-2685,1.0,1,1,0,1,0,1,Drivers,2.0,2,2,FRIDAY,10,0,0,0,0,0,0,Self-employed,,0.4780118197014676,0.5370699579791587,0.1474,0.1951,0.9831,,,,0.3793,0.1667,,0.1237,,0.0965,,,0.1502,0.2025,0.9831,,,,0.3793,0.1667,,0.1265,,0.1006,,,0.1489,0.1951,0.9831,,,,0.3793,0.1667,,0.1258,,0.0983,,,,block of flats,0.1194,Panel,No,2.0,1.0,2.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
397090,Cash loans,M,Y,N,1,135000.0,199152.0,10296.0,135000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.003813,-15163,-3876,-5731.0,-4589,18.0,1,1,1,1,1,0,,3.0,2,2,TUESDAY,11,0,0,0,0,0,0,Business Entity Type 3,0.5648402904458286,0.2165560620714969,0.1852020815902493,0.0082,0.0,0.9707,0.5988,,0.0,0.0345,0.0417,0.0417,0.0,0.0067,0.0108,0.0,0.0,0.0084,0.0,0.9707,0.6145,,0.0,0.0345,0.0417,0.0417,0.0,0.0073,0.0112,0.0,0.0,0.0083,0.0,0.9707,0.6042,,0.0,0.0345,0.0417,0.0417,0.0,0.0068,0.0109,0.0,0.0,reg oper spec account,block of flats,0.0093,Wooden,No,0.0,0.0,0.0,0.0,-842.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,3.0
