SK_ID_PREV,SK_ID_CURR,MONTHS_BALANCE,CNT_INSTALMENT,CNT_INSTALMENT_FUTURE,NAME_CONTRACT_STATUS,SK_DPD,SK_DPD_DEF
1730696,438081,-14,10.0,0.0,Active,1747,0
1730696,438081,-17,10.0,0.0,Active,1656,0
1730696,438081,-20,10.0,0.0,Active,1564,0
1730696,438081,-25,10.0,0.0,Active,1413,0
1331309,328522,-27,12.0,0.0,Completed,0,0
1541350,254970,-48,12.0,0.0,Completed,0,0
2765361,107692,-35,24.0,8.0,Active,0,0
2646080,236287,-6,10.0,0.0,Completed,0,0
1822764,107220,-26,24.0,7.0,Active,0,0
1519862,428355,-2,18.0,11.0,Active,0,0
2382446,125906,-5,9.0,0.0,Completed,0,0
1164183,191885,-6,30.0,21.0,Active,0,0
2595731,229857,-22,6.0,5.0,Active,0,0
2242700,401823,-27,12.0,11.0,Active,0,0
2513279,279543,-22,48.0,41.0,Active,0,0
2562138,236287,-64,12.0,11.0,Active,0,0
1849081,329957,-19,60.0,60.0,Active,0,0
2465166,365131,-36,48.0,45.0,Active,0,0
1815768,386993,-12,12.0,9.0,Active,0,0
1865614,292925,-41,8.0,6.0,Active,0,0
1619372,248232,-80,8.0,3.0,Active,0,0
2028444,453950,-32,6.0,6.0,Active,0,0
2094407,401198,-2,18.0,11.0,Active,0,0
1385343,258127,-89,8.0,3.0,Active,0,0
1281718,407521,-32,10.0,4.0,Active,0,0
1789723,391417,-4,18.0,10.0,Active,0,0
2693658,364286,-8,48.0,41.0,Active,0,0
1866382,202645,-20,10.0,0.0,Completed,0,0
2663123,348194,-63,4.0,2.0,Active,1,1
1101834,357915,-72,12.0,4.0,Active,0,0
2626849,283110,-71,12.0,2.0,Active,0,0
1705793,167859,-5,12.0,8.0,Active,0,0
2172971,137975,-68,12.0,11.0,Active,0,0
2172971,137975,-59,12.0,2.0,Active,0,0
1153967,182767,-72,6.0,0.0,Active,0,0
1237662,240741,-64,12.0,12.0,Active,0,0
1319069,365131,-68,12.0,11.0,Active,0,0
2413934,393279,-7,12.0,4.0,Active,0,0
2542859,290945,-68,6.0,5.0,Active,0,0
2007609,313082,-72,11.0,4.0,Active,0,0
1062630,258621,-57,12.0,4.0,Active,0,0
2842867,446944,-62,12.0,1.0,Active,0,0
1261978,297895,-62,11.0,4.0,Active,0,0
2537573,325859,-62,9.0,9.0,Active,0,0
1716988,354058,-86,20.0,10.0,Active,0,0
1619372,248232,-85,8.0,8.0,Active,0,0
1716988,354058,-91,20.0,16.0,Active,0,0
1642197,186771,-2,24.0,10.0,Active,0,0
2738374,287250,-9,12.0,0.0,Completed,0,0
1335370,104354,-27,4.0,0.0,Completed,0,0
1475768,393279,-31,4.0,0.0,Completed,0,0
2292053,292925,-17,6.0,0.0,Completed,0,0
1418393,347689,-31,4.0,0.0,Active,0,0
2409774,310113,-14,4.0,4.0,Active,0,0
2029464,249638,-10,24.0,23.0,Active,0,0
1263813,190186,-7,18.0,13.0,Active,0,0
1731071,123004,-45,12.0,3.0,Active,8,8
1414476,230179,-69,12.0,9.0,Active,0,0
1306049,340546,-32,6.0,6.0,Active,0,0
2553865,393279,-31,10.0,6.0,Active,0,0
2383454,393279,-16,10.0,4.0,Active,0,0
2717367,265781,-18,24.0,21.0,Active,0,0
2214881,360485,-10,3.0,0.0,Completed,0,0
2383454,393279,-21,10.0,9.0,Active,0,0
1161804,111277,-23,3.0,0.0,Completed,0,0
2518820,223674,-14,,,Signed,0,0
2750695,249855,-18,12.0,7.0,Active,0,0
2014607,301840,-16,6.0,0.0,Completed,0,0
1486463,200810,-36,12.0,2.0,Active,0,0
1461379,268668,-9,60.0,48.0,Active,0,0
2609885,386100,-19,18.0,17.0,Active,0,0
2259818,278649,-25,12.0,10.0,Active,0,0
2539843,225805,-27,2.0,0.0,Completed,0,0
2579890,138047,-63,12.0,11.0,Active,0,0
1440708,142491,-19,12.0,11.0,Active,0,0
2055860,122699,-36,18.0,15.0,Active,0,0
1091846,386100,-19,18.0,10.0,Active,0,0
1822764,107220,-23,24.0,4.0,Active,0,0
1822764,107220,-20,23.0,0.0,Completed,0,0
2482732,231134,-40,24.0,24.0,Active,0,0
1081977,224914,-33,12.0,12.0,Active,0,0
1576801,166641,-35,12.0,12.0,Active,0,0
2482732,231134,-18,25.0,2.0,Active,0,0
2552231,249336,-6,10.0,0.0,Completed,0,0
2552231,249336,-5,10.0,0.0,Completed,0,0
2552231,249336,-3,10.0,0.0,Completed,0,0
2552231,249336,-4,10.0,0.0,Completed,0,0
1370102,409607,-65,12.0,12.0,Active,0,0
2728477,205375,-77,6.0,6.0,Active,0,0
1730696,438081,-22,10.0,0.0,Active,1503,0
1648579,108504,-16,24.0,2.0,Active,0,0
2663123,348194,-65,4.0,4.0,Signed,0,0
1891772,138047,-45,16.0,0.0,Active,0,0
2467358,253834,-68,4.0,4.0,Signed,0,0
1835477,268461,-91,6.0,6.0,Active,0,0
1265634,446647,-43,10.0,1.0,Active,0,0
2480485,397090,-18,12.0,2.0,Active,0,0
1648830,378372,-48,9.0,7.0,Active,0,0
1388107,151195,-49,18.0,9.0,Active,0,0
1130070,350963,-56,10.0,2.0,Active,0,0
1418393,347689,-34,4.0,3.0,Active,0,0
2760384,352244,-80,11.0,4.0,Active,0,0
2074743,246215,-22,6.0,2.0,Active,0,0
1815528,374512,-26,6.0,5.0,Active,0,0
2181453,204357,-33,6.0,6.0,Active,0,0
2181453,204357,-28,5.0,0.0,Active,0,0
1716988,354058,-92,20.0,17.0,Active,0,0
1716988,354058,-89,20.0,13.0,Active,0,0
1464188,347689,-14,12.0,2.0,Active,0,0
1787623,287250,-10,6.0,5.0,Active,16,0
2741592,230179,-14,24.0,4.0,Active,0,0
1003134,299824,-32,12.0,2.0,Active,0,0
2238366,364286,-4,10.0,8.0,Active,0,0
1581648,207096,-22,6.0,2.0,Active,0,0
1016525,372417,-24,12.0,5.0,Active,0,0
2051951,158926,-32,12.0,3.0,Active,0,0
1899428,396103,-69,10.0,2.0,Active,0,0
1905268,162864,-27,12.0,5.0,Active,0,0
2427437,151195,-15,6.0,0.0,Active,0,0
2836037,205375,-47,6.0,3.0,Active,0,0
1475768,393279,-34,4.0,3.0,Active,0,0
2478092,182767,-30,12.0,7.0,Active,0,0
1652787,223674,-29,4.0,0.0,Completed,0,0
2730837,372417,-12,12.0,2.0,Active,0,0
1130387,263056,-89,12.0,10.0,Active,0,0
2502701,166085,-7,10.0,7.0,Active,0,0
2502701,166085,-5,10.0,5.0,Active,0,0
1016525,372417,-20,12.0,1.0,Active,0,0
1445890,192008,-7,18.0,9.0,Active,0,0
1445890,192008,-13,18.0,15.0,Active,0,0
1919149,186771,-59,12.0,1.0,Active,0,0
1557381,212015,-50,16.0,4.0,Active,0,0
2305396,437449,-23,18.0,2.0,Active,0,0
1005132,118326,-16,18.0,11.0,Active,0,0
1648579,108504,-22,24.0,8.0,Active,0,0
1277718,202645,-8,24.0,17.0,Active,0,0
1674867,224206,-72,11.0,0.0,Completed,0,0
1951879,418584,-71,11.0,1.0,Active,0,0
2305997,409628,-8,12.0,7.0,Active,0,0
1856848,345916,-72,9.0,8.0,Active,0,0
2737148,273953,-4,19.0,1.0,Active,0,0
1962067,162336,-16,4.0,0.0,Completed,0,0
1862007,258621,-31,18.0,10.0,Active,0,0
2837338,432473,-23,12.0,10.0,Active,0,0
1480759,360485,-17,10.0,10.0,Active,0,0
1331344,168666,-7,60.0,51.0,Active,0,0
2411673,437449,-13,12.0,10.0,Active,0,0
1937119,224772,-9,36.0,25.0,Active,0,0
2035455,189030,-9,14.0,12.0,Active,0,0
2384531,349517,-7,5.0,0.0,Completed,0,0
2627094,121862,-26,18.0,12.0,Active,0,0
1815528,374512,-22,6.0,1.0,Active,0,0
2479478,296190,-20,48.0,39.0,Active,0,0
2479478,296190,-29,48.0,48.0,Active,0,0
2564670,446647,-2,24.0,12.0,Active,0,0
1576614,139884,-29,1.0,0.0,Completed,0,0
2077135,278649,-28,24.0,22.0,Active,0,0
1449433,320293,-17,12.0,9.0,Active,0,0
1698624,364286,-2,48.0,20.0,Active,0,0
1714919,162438,-9,24.0,10.0,Active,0,0
1251253,352914,-73,11.0,11.0,Signed,0,0
1266952,251750,-10,24.0,8.0,Active,0,0
1237662,240741,-60,12.0,8.0,Active,0,0
2741592,230179,-13,24.0,3.0,Active,0,0
2741592,230179,-12,24.0,2.0,Active,0,0
2741592,230179,-11,24.0,1.0,Active,0,0
2741592,230179,-10,24.0,0.0,Active,0,0
1652719,141945,-23,36.0,29.0,Active,0,0
2730723,310113,-73,4.0,3.0,Active,0,0
1277582,222994,-22,36.0,33.0,Active,0,0
1510547,340584,-20,12.0,10.0,Active,0,0
2192152,393279,-42,14.0,10.0,Active,0,0
1057636,374512,-15,8.0,7.0,Active,0,0
2007079,352914,-74,7.0,1.0,Active,0,0
1692223,352516,-26,12.0,9.0,Active,0,0
1328618,106954,-17,18.0,9.0,Active,0,0
1684786,304845,-15,8.0,8.0,Active,0,0
2045809,386299,-37,12.0,3.0,Active,0,0
2382446,125906,-13,24.0,23.0,Active,0,0
2826735,205033,-25,12.0,7.0,Active,0,0
2741592,230179,-32,24.0,23.0,Active,0,0
1830224,290945,-27,4.0,3.0,Active,0,0
1752669,244670,-20,12.0,8.0,Active,0,0
1761046,140839,-27,18.0,18.0,Active,0,0
2572364,418380,-62,12.0,9.0,Active,0,0
1752669,244670,-14,10.0,0.0,Active,0,0
1636222,261855,-22,12.0,7.0,Active,0,0
1153967,182767,-8,6.0,0.0,Completed,0,0
2652825,125906,-12,12.0,0.0,Completed,0,0
2652825,125906,-11,12.0,0.0,Completed,0,0
1153967,182767,-7,6.0,0.0,Completed,0,0
1153967,182767,-6,6.0,0.0,Completed,0,0
2652825,125906,-10,12.0,0.0,Completed,0,0
1153967,182767,-5,6.0,0.0,Completed,0,0
2011332,265313,-45,10.0,10.0,Active,0,0
1180460,364286,-71,4.0,4.0,Active,0,0
2033370,200710,-71,9.0,9.0,Active,0,0
2717367,265781,-6,24.0,8.0,Active,0,0
1642197,186771,-15,24.0,23.0,Active,0,0
2075333,326674,-13,24.0,23.0,Active,0,0
1239520,165323,-12,18.0,1.0,Active,0,0
2104637,420355,-5,18.0,1.0,Active,0,0
2104637,420355,-4,18.0,0.0,Completed,0,0
1800060,377516,-4,18.0,5.0,Active,0,0
2730795,347689,-66,10.0,0.0,Active,0,0
1868997,186771,-95,10.0,9.0,Active,0,0
1816858,122699,-58,8.0,2.0,Active,0,0
1046132,245916,-56,4.0,4.0,Active,0,0
1678228,210555,-64,12.0,2.0,Active,8,0
1796880,425794,-10,12.0,10.0,Active,0,0
1058229,231707,-52,5.0,4.0,Active,0,0
2198796,286181,-35,8.0,1.0,Active,0,0
1840019,425140,-11,12.0,4.0,Active,0,0
1920730,455438,-19,18.0,13.0,Active,0,0
2833155,325859,-50,12.0,3.0,Active,0,0
2140386,325859,-50,12.0,10.0,Active,0,0
1431705,106381,-85,6.0,6.0,Active,0,0
1948978,409628,-19,24.0,19.0,Active,0,0
2204111,295731,-27,10.0,0.0,Completed,0,0
2103818,353963,-96,12.0,10.0,Active,0,0
1951879,418584,-74,11.0,4.0,Active,0,0
1176870,252477,-5,6.0,0.0,Completed,0,0
1947084,339883,-17,18.0,6.0,Active,0,0
1674867,224206,-75,11.0,3.0,Active,0,0
2690977,123004,-25,18.0,9.0,Active,0,0
1082143,254970,-37,24.0,18.0,Active,0,0
1931106,439012,-1,60.0,40.0,Active,0,0
1351180,226737,-29,6.0,0.0,Completed,0,0
1217154,223689,-85,12.0,3.0,Active,0,0
1748530,121577,-44,24.0,21.0,Active,9,0
1947084,339883,-27,18.0,16.0,Active,0,0
2659759,193039,-75,6.0,0.0,Active,0,0
2253928,142216,-29,8.0,2.0,Active,0,0
2194258,425794,-15,10.0,0.0,Completed,0,0
2032031,407888,-9,6.0,2.0,Active,0,0
1840019,425140,-16,12.0,10.0,Active,0,0
1163732,116751,-16,24.0,10.0,Active,0,0
2103818,353963,-93,12.0,7.0,Active,0,0
1030224,209645,-86,6.0,1.0,Active,0,0
2193385,224914,-2,24.0,16.0,Active,0,0
2651934,396103,-17,24.0,20.0,Active,0,0
2687373,186771,-36,18.0,6.0,Active,0,0
2305396,437449,-24,18.0,3.0,Active,0,0
1309375,151195,-11,12.0,3.0,Active,0,0
1987642,386299,-36,18.0,7.0,Active,0,0
2319764,352914,-6,8.0,2.0,Active,0,0
2305396,437449,-25,18.0,4.0,Active,0,0
2804672,442331,-29,24.0,8.0,Active,0,0
1822461,362833,-11,6.0,0.0,Completed,0,0
1075713,207809,-3,12.0,12.0,Active,0,0
2535586,148290,-60,6.0,2.0,Active,0,0
2559765,112015,-4,12.0,5.0,Active,0,0
2463912,240548,-2,12.0,7.0,Active,0,0
2080254,402864,-32,24.0,12.0,Active,0,0
2764413,167493,-40,24.0,21.0,Active,0,0
1652509,201263,-70,16.0,13.0,Active,0,0
2526358,225805,-44,12.0,3.0,Active,0,0
2730837,372417,-14,12.0,4.0,Active,0,0
2581780,376289,-36,4.0,1.0,Active,0,0
2080254,402864,-35,24.0,15.0,Active,0,0
1418393,347689,-35,4.0,4.0,Active,0,0
2261339,193039,-40,18.0,15.0,Active,0,0
2717367,265781,-11,24.0,13.0,Active,0,0
1566510,327699,-12,6.0,2.0,Active,0,0
2141335,345916,-90,7.0,4.0,Active,0,0
2509318,407888,-14,3.0,1.0,Active,0,0
1239520,165323,-15,18.0,4.0,Active,0,0
2399190,273521,-29,6.0,0.0,Completed,0,0
1305711,119376,-14,12.0,8.0,Active,0,0
1754962,225805,-46,18.0,18.0,Active,0,0
2769654,431750,-35,6.0,2.0,Active,0,0
1106362,283110,-46,18.0,6.0,Active,0,0
1226248,309953,-5,6.0,3.0,Active,0,0
2029391,376613,-25,6.0,3.0,Active,0,0
1614832,386993,-15,18.0,7.0,Active,0,0
2627094,121862,-27,18.0,14.0,Active,0,0
2448345,418584,-27,12.0,9.0,Active,0,0
2627094,121862,-21,18.0,7.0,Active,0,0
1079360,424266,-52,12.0,1.0,Active,0,0
1437206,172941,-12,12.0,0.0,Active,0,0
1277582,222994,-10,36.0,21.0,Active,0,0
1277582,222994,-5,36.0,16.0,Active,0,0
1277582,222994,-6,36.0,17.0,Active,0,0
1736984,340853,-3,6.0,6.0,Active,0,0
1112482,381462,-3,12.0,12.0,Active,0,0
1277582,222994,-8,36.0,19.0,Active,0,0
1277582,222994,-4,21.0,0.0,Completed,0,0
1277582,222994,-9,36.0,20.0,Active,0,0
1277582,222994,-7,36.0,18.0,Active,0,0
1586491,441561,-22,30.0,12.0,Active,0,0
1614832,386993,-14,18.0,6.0,Active,0,0
2600832,283110,-95,10.0,5.0,Active,7,0
1800060,377516,-3,18.0,4.0,Active,0,0
2690977,123004,-35,,,Signed,0,0
1730696,438081,-21,10.0,0.0,Active,1533,0
1730696,438081,-28,10.0,0.0,Active,1321,0
1987642,386299,-34,18.0,5.0,Active,0,0
1730696,438081,-18,10.0,0.0,Active,1625,0
2687373,186771,-34,18.0,4.0,Active,0,0
1730696,438081,-34,10.0,0.0,Active,1138,0
1730696,438081,-32,10.0,0.0,Active,1199,0
1730696,438081,-46,10.0,0.0,Active,772,0
1730696,438081,-48,10.0,0.0,Active,713,0
1557381,212015,-46,16.0,0.0,Active,0,0
1730696,438081,-36,10.0,0.0,Active,1078,0
1730696,438081,-51,10.0,0.0,Active,621,0
2687373,186771,-33,18.0,3.0,Active,0,0
1987642,386299,-33,18.0,4.0,Active,0,0
1730696,438081,-40,10.0,0.0,Active,955,0
1730696,438081,-44,10.0,0.0,Active,833,0
1670515,165323,-60,12.0,12.0,Active,0,0
2006944,373851,-1,18.0,4.0,Active,0,0
1489967,326602,-10,6.0,6.0,Active,0,0
2552231,249336,-8,10.0,0.0,Completed,0,0
2409774,310113,-11,3.0,0.0,Completed,0,0
1528854,325859,-24,48.0,46.0,Active,0,0
1623220,193039,-19,24.0,19.0,Active,0,0
1900687,269561,-60,6.0,2.0,Active,0,0
1698624,364286,-28,48.0,47.0,Active,0,0
1283318,292925,-94,12.0,0.0,Completed,0,0
1787769,355691,-21,24.0,20.0,Active,0,0
1831013,186931,-24,6.0,0.0,Completed,0,0
2787951,172941,-14,6.0,6.0,Active,0,0
1132042,118326,-9,60.0,55.0,Active,0,0
1332006,101170,-18,18.0,3.0,Active,0,0
2509091,111657,-29,24.0,16.0,Active,0,0
1194917,249855,-18,12.0,7.0,Active,0,0
1446488,296696,-94,6.0,2.0,Active,0,0
2436676,377516,-2,12.0,0.0,Completed,0,0
1669349,333281,-24,12.0,5.0,Active,0,0
1561953,205375,-95,12.0,8.0,Active,0,0
2246087,204357,-30,6.0,1.0,Active,0,0
1924212,254970,-33,24.0,1.0,Active,0,0
1213805,328522,-21,24.0,8.0,Active,0,0
1692962,328522,-28,24.0,9.0,Active,0,0
2804672,442331,-30,24.0,9.0,Active,0,0
1080932,268913,-8,10.0,8.0,Active,0,0
1676111,274230,-7,12.0,3.0,Active,0,0
2713643,196661,-3,6.0,3.0,Active,0,0
2643325,384245,-2,24.0,22.0,Active,0,0
1282202,209645,-9,36.0,36.0,Active,0,0
2145750,211287,-75,15.0,6.0,Active,0,0
1822996,210555,-59,12.0,12.0,Signed,0,0
2663123,348194,-64,4.0,3.0,Active,0,0
2652825,125906,-62,12.0,0.0,Active,0,0
2652825,125906,-49,12.0,0.0,Completed,0,0
2669617,313082,-53,19.0,5.0,Active,0,0
1382649,333281,-33,12.0,1.0,Active,0,0
2559765,112015,-7,12.0,8.0,Active,0,0
2665912,263056,-69,10.0,7.0,Active,0,0
1306180,328522,-34,36.0,34.0,Active,0,0
1905268,162864,-28,12.0,6.0,Active,0,0
1581648,207096,-23,6.0,3.0,Active,0,0
1133911,210555,-43,24.0,22.0,Active,0,0
1058958,153817,-69,10.0,8.0,Active,0,0
2596405,268913,-69,10.0,6.0,Active,0,0
2716805,193039,-37,18.0,11.0,Active,0,0
1891559,119376,-69,10.0,4.0,Active,0,0
2473173,104354,-70,9.0,4.0,Active,0,0
2051951,158926,-36,12.0,7.0,Active,0,0
2390404,396103,-68,10.0,8.0,Active,0,0
2411673,437449,-10,12.0,7.0,Active,0,0
2653592,371021,-48,18.0,0.0,Completed,0,0
1796880,425794,-6,5.0,0.0,Completed,0,0
1645328,328522,-17,18.0,13.0,Active,0,0
2651934,396103,-18,24.0,21.0,Active,0,0
2360760,443198,-38,12.0,7.0,Active,0,0
1877922,451472,-29,6.0,0.0,Completed,0,0
1686193,393279,-55,24.0,23.0,Active,0,0
2789568,353963,-54,10.0,5.0,Active,0,0
1101185,296696,-50,12.0,11.0,Active,0,0
1418393,347689,-30,4.0,0.0,Completed,0,0
1731071,123004,-44,12.0,2.0,Active,0,0
2760384,352244,-87,11.0,11.0,Active,0,0
2581780,376289,-38,4.0,3.0,Active,0,0
1437206,172941,-18,12.0,7.0,Active,0,0
2450647,345916,-53,12.0,1.0,Active,0,0
2431971,357915,-54,30.0,23.0,Active,0,0
1636222,261855,-17,12.0,2.0,Active,0,0
2086962,394492,-23,14.0,6.0,Active,0,0
1989444,367025,-46,60.0,57.0,Active,0,0
1989444,367025,-43,60.0,54.0,Active,0,0
2707633,224206,-43,24.0,15.0,Active,0,0
2690977,123004,-23,18.0,7.0,Active,0,0
2812930,174038,-26,24.0,22.0,Active,0,0
2204111,295731,-33,12.0,8.0,Active,0,0
2651934,396103,-13,7.0,0.0,Completed,0,0
1294601,325859,-53,12.0,2.0,Active,0,0
1947084,339883,-28,18.0,18.0,Active,0,0
1176870,252477,-8,6.0,3.0,Active,0,0
2617883,212015,-38,6.0,0.0,Completed,0,0
1770123,258621,-29,18.0,17.0,Active,0,0
1001322,325859,-89,10.0,5.0,Active,0,0
1865614,292925,-43,8.0,8.0,Active,0,0
1865614,292925,-38,8.0,3.0,Active,0,0
2383454,393279,-20,10.0,8.0,Active,0,0
2767714,405576,-85,10.0,1.0,Active,19,0
1495730,399789,-57,10.0,2.0,Active,0,0
2305396,437449,-34,18.0,13.0,Active,0,0
1050989,315116,-79,6.0,2.0,Active,19,0
2075738,317781,-70,6.0,6.0,Active,0,0
2110128,204604,-92,4.0,1.0,Active,0,0
2033370,200710,-61,9.0,0.0,Completed,0,0
1311858,290945,-23,23.0,10.0,Active,0,0
1437206,172941,-11,12.0,0.0,Completed,0,0
1687883,418380,-16,48.0,45.0,Active,0,0
1594368,211287,-15,10.0,0.0,Completed,0,0
2077138,278649,-24,6.0,5.0,Active,0,0
2118738,350554,-15,10.0,9.0,Active,0,0
1730696,438081,-42,10.0,0.0,Active,894,0
1730696,438081,-30,10.0,0.0,Active,1260,0
1730696,438081,-38,10.0,0.0,Active,1016,0
1730696,438081,-35,10.0,0.0,Active,1107,0
1730696,438081,-52,10.0,0.0,Active,590,0
1730696,438081,-47,10.0,0.0,Active,741,0
1730696,438081,-58,10.0,0.0,Active,407,0
1730696,438081,-49,10.0,0.0,Active,682,0
1730696,438081,-55,10.0,0.0,Active,498,0
1730696,438081,-54,10.0,0.0,Active,529,0
1730696,438081,-43,10.0,0.0,Active,863,0
1730696,438081,-45,10.0,0.0,Active,802,0
1730696,438081,-41,10.0,0.0,Active,925,0
1730696,438081,-37,10.0,0.0,Active,1047,0
1730696,438081,-59,10.0,0.0,Active,376,0
1730696,438081,-50,10.0,0.0,Active,651,0
1730696,438081,-39,10.0,0.0,Active,986,0
1730696,438081,-53,10.0,0.0,Active,560,0
1730696,438081,-56,10.0,0.0,Active,468,0
1004898,245462,-10,12.0,9.0,Active,0,0
1286044,311651,-13,12.0,10.0,Active,0,0
1682157,439434,-10,12.0,8.0,Active,0,0
1281718,407521,-30,10.0,2.0,Active,0,0
1388107,151195,-44,18.0,3.0,Active,0,0
2608379,233140,-8,12.0,12.0,Active,0,0
2199442,249855,-79,24.0,15.0,Active,0,0
1598727,201263,-72,12.0,7.0,Active,0,0
2726050,446647,-86,24.0,16.0,Active,0,0
1396182,125906,-21,18.0,9.0,Active,0,0
1591506,193983,-95,2.0,0.0,Active,0,0
1561953,205375,-91,12.0,4.0,Active,0,0
2583358,394507,-83,5.0,0.0,Active,0,0
2242700,401823,-20,12.0,3.0,Active,0,0
1761046,140839,-19,18.0,10.0,Active,0,0
2595399,201263,-57,18.0,16.0,Active,0,0
2617883,212015,-44,6.0,6.0,Active,0,0
2721307,371021,-47,18.0,2.0,Active,0,0
2727806,301840,-44,12.0,10.0,Active,0,0
2396364,145628,-49,8.0,2.0,Active,0,0
2693709,245916,-63,12.0,2.0,Active,0,0
1258657,299824,-46,12.0,2.0,Active,0,0
1335370,104354,-31,10.0,10.0,Active,0,0
1564874,386299,-37,12.0,11.0,Active,0,0
1306049,340546,-30,6.0,4.0,Active,0,0
1810960,356465,-25,3.0,1.0,Active,0,0
2698298,363123,-83,12.0,12.0,Active,0,0
2693709,245916,-61,12.0,0.0,Active,0,0
1948482,139875,-41,12.0,12.0,Active,0,0
1440708,142491,-20,12.0,12.0,Active,0,0
2579890,138047,-56,12.0,4.0,Active,4,0
2579890,138047,-57,12.0,5.0,Active,0,0
2320154,389828,-41,12.0,0.0,Completed,0,0
1431804,348203,-43,6.0,5.0,Active,0,0
1186125,428355,-13,12.0,12.0,Active,0,0
1685947,101170,-39,12.0,11.0,Active,0,0
2204111,295731,-30,12.0,5.0,Active,0,0
2651934,396103,-14,7.0,0.0,Active,0,0
1723319,320293,-80,8.0,8.0,Active,0,0
1133911,210555,-45,24.0,24.0,Active,0,0
1130506,167859,-57,12.0,8.0,Active,0,0
1370102,409607,-60,12.0,7.0,Active,0,0
2572364,418380,-58,12.0,4.0,Active,0,0
1130506,167859,-55,12.0,6.0,Active,0,0
1701913,162336,-12,10.0,6.0,Active,0,0
1924212,254970,-54,24.0,22.0,Active,0,0
1213805,328522,-36,24.0,23.0,Active,0,0
1556299,326145,-42,4.0,0.0,Completed,0,0
2244646,363123,-9,10.0,6.0,Active,0,0
1877568,153026,-8,12.0,8.0,Active,0,0
2572454,199807,-12,10.0,6.0,Active,0,0
2017386,311651,-21,10.0,5.0,Active,0,0
2238801,265318,-20,12.0,5.0,Active,0,0
2431971,357915,-51,30.0,20.0,Active,0,0
2741592,230179,-25,24.0,16.0,Active,0,0
2487337,361129,-64,10.0,10.0,Active,0,0
2390404,396103,-70,10.0,10.0,Signed,0,0
1891559,119376,-71,10.0,6.0,Active,0,0
1058958,153817,-71,10.0,10.0,Active,0,0
2066220,193039,-55,7.0,2.0,Active,0,0
2478092,182767,-33,12.0,10.0,Active,0,0
1153967,182767,-82,6.0,4.0,Active,0,0
1719479,167493,-37,24.0,19.0,Active,0,0
2392996,231679,-8,4.0,0.0,Completed,0,0
1189620,116751,-95,10.0,10.0,Active,0,0
2812342,180432,-24,4.0,4.0,Active,0,0
1715591,158831,-71,12.0,1.0,Active,0,0
2141335,345916,-93,7.0,7.0,Active,0,0
1434109,101355,-21,24.0,14.0,Active,0,0
1619372,248232,-83,8.0,6.0,Active,0,0
1239520,165323,-16,18.0,5.0,Active,0,0
2360760,443198,-40,12.0,9.0,Active,0,0
1931106,439012,-17,60.0,56.0,Active,0,0
2467358,253834,-67,4.0,4.0,Active,0,0
1414476,230179,-60,12.0,0.0,Completed,0,0
2172971,137975,-60,12.0,3.0,Active,0,0
2542859,290945,-69,6.0,6.0,Active,0,0
1153967,182767,-58,6.0,0.0,Active,0,0
2652825,125906,-69,12.0,0.0,Active,0,0
1919149,186771,-63,12.0,5.0,Active,0,0
2669617,313082,-56,19.0,8.0,Active,0,0
1652509,201263,-61,16.0,4.0,Active,0,0
2080254,402864,-29,24.0,9.0,Active,0,0
2669617,313082,-51,19.0,3.0,Active,0,0
1822764,107220,-29,24.0,10.0,Active,0,0
2765361,107692,-38,24.0,11.0,Active,0,0
2738374,287250,-16,12.0,7.0,Active,0,0
1810960,356465,-26,4.0,3.0,Active,0,0
1683328,394848,-43,6.0,5.0,Active,0,0
1868975,329607,-87,8.0,8.0,Active,0,0
2247057,151092,-4,14.0,6.0,Active,0,0
1671781,317629,-67,12.0,0.0,Active,0,0
2572520,451472,-4,12.0,2.0,Active,0,0
1136355,446552,-62,12.0,2.0,Active,0,0
1261978,297895,-64,11.0,6.0,Active,0,0
2842867,446944,-73,12.0,12.0,Active,0,0
1277718,202645,-14,24.0,23.0,Active,0,0
2424868,357915,-74,24.0,11.0,Active,0,0
2045760,292830,-4,24.0,12.0,Active,0,0
1382074,106954,-30,30.0,23.0,Active,0,0
2239203,393279,-23,6.0,4.0,Active,0,0
1263813,190186,-9,18.0,15.0,Active,0,0
1970147,340584,-6,12.0,9.0,Active,0,0
2535586,148290,-61,6.0,3.0,Active,0,0
2772570,165323,-20,6.0,5.0,Active,0,0
2383664,421401,-43,18.0,0.0,Completed,0,0
1849884,292925,-72,6.0,1.0,Active,0,0
1244047,154031,-31,18.0,11.0,Active,0,0
1355646,371021,-74,10.0,5.0,Active,0,0
2754968,278649,-72,12.0,7.0,Active,0,0
2462602,364378,-60,12.0,6.0,Active,0,0
2541911,131568,-51,10.0,0.0,Completed,0,0
1280154,167493,-36,24.0,24.0,Active,0,0
2332493,418584,-39,12.0,0.0,Completed,0,0
2180419,193983,-41,6.0,5.0,Active,0,0
2177607,220411,-30,18.0,14.0,Active,0,0
1405658,140839,-33,12.0,6.0,Active,0,0
2258630,212062,-25,10.0,10.0,Signed,0,0
1439092,317629,-55,10.0,2.0,Active,0,0
2764737,107692,-55,11.0,3.0,Active,0,0
1770123,258621,-25,5.0,0.0,Active,0,0
2693709,245916,-62,12.0,1.0,Active,14,0
1645709,326145,-87,10.0,10.0,Active,0,0
1359458,352136,-41,12.0,2.0,Active,0,0
1185239,154031,-79,8.0,8.0,Active,0,0
